ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP,IECC_Climate_Zone,Lockout_Setpoint
91355,Los Angeles County,CA,06037,H1,3B,73.0
91406,Los Angeles County,CA,06037,H1,3B,73.0
91350,Los Angeles County,CA,06037,H1,3B,73.0
91352,Los Angeles County,CA,06037,H1,3B,73.0
91354,Los Angeles County,CA,06037,H1,3B,73.0
91423,Los Angeles County,CA,06037,H1,3B,73.0
91615,Los Angeles County,CA,06037,H1,3B,73.0
91324,Los Angeles County,CA,06037,H1,3B,73.0
91205,Los Angeles County,CA,06037,H1,3B,73.0
91306,Los Angeles County,CA,06037,H1,3B,73.0
91343,Los Angeles County,CA,06037,H1,3B,73.0
91206,Los Angeles County,CA,06037,H1,3B,73.0
91755,Los Angeles County,CA,06037,H1,3B,73.0
91733,Los Angeles County,CA,06037,H1,3B,73.0
91801,Los Angeles County,CA,06037,H1,3B,73.0
91767,Los Angeles County,CA,06037,H1,3B,73.0
91789,Los Angeles County,CA,06037,H1,3B,73.0
91775,Los Angeles County,CA,06037,H1,3B,73.0
90602,Los Angeles County,CA,06037,H1,3B,73.0
90030,Los Angeles County,CA,06037,H1,3B,73.0
90409,Los Angeles County,CA,06037,H1,3B,73.0
91353,Los Angeles County,CA,06037,H1,3B,73.0
91802,Los Angeles County,CA,06037,H1,3B,73.0
91209,Los Angeles County,CA,06037,H1,3B,73.0
90609,Los Angeles County,CA,06037,H1,3B,73.0
91385,Los Angeles County,CA,06037,H1,3B,73.0
91327,Los Angeles County,CA,06037,H1,3B,73.0
91734,Los Angeles County,CA,06037,H1,3B,73.0
91788,Los Angeles County,CA,06037,H1,3B,73.0
90608,Los Angeles County,CA,06037,H1,3B,73.0
90702,Los Angeles County,CA,06037,H1,3B,73.0
90072,Los Angeles County,CA,06037,H1,3B,73.0
91222,Los Angeles County,CA,06037,H1,3B,73.0
91012,Los Angeles County,CA,06037,H1,3B,73.0
91123,Los Angeles County,CA,06037,H1,3B,73.0
91716,Los Angeles County,CA,06037,H1,3B,73.0
91521,Los Angeles County,CA,06037,H1,3B,73.0
91611,Los Angeles County,CA,06037,H1,3B,73.0
90074,Los Angeles County,CA,06037,H1,3B,73.0
90044,Los Angeles County,CA,06037,H1,3B,73.0
90057,Los Angeles County,CA,06037,H1,3B,73.0
90041,Los Angeles County,CA,06037,H1,3B,73.0
90045,Los Angeles County,CA,06037,H1,3B,73.0
90031,Los Angeles County,CA,06037,H1,3B,73.0
90028,Los Angeles County,CA,06037,H1,3B,73.0
90266,Los Angeles County,CA,06037,H1,3B,73.0
90272,Los Angeles County,CA,06037,H1,3B,73.0
90303,Los Angeles County,CA,06037,H1,3B,73.0
90304,Los Angeles County,CA,06037,H1,3B,73.0
90290,Los Angeles County,CA,06037,H1,3B,73.0
90503,Los Angeles County,CA,06037,H1,3B,73.0
90002,Los Angeles County,CA,06037,H1,3B,73.0
90020,Los Angeles County,CA,06037,H1,3B,73.0
90014,Los Angeles County,CA,06037,H1,3B,73.0
90803,Los Angeles County,CA,06037,H1,3B,73.0
90703,Los Angeles County,CA,06037,H1,3B,73.0
90717,Los Angeles County,CA,06037,H1,3B,73.0
90251,Los Angeles County,CA,06037,H1,3B,73.0
90083,Los Angeles County,CA,06037,H1,3B,73.0
91030,Los Angeles County,CA,06037,H1,3B,73.0
91010,Los Angeles County,CA,06037,H1,3B,73.0
93535,Los Angeles County,CA,06037,H1,3B,73.0
93591,Los Angeles County,CA,06037,H1,3B,73.0
91502,Los Angeles County,CA,06037,H1,3B,73.0
91345,Los Angeles County,CA,06037,H1,3B,73.0
91503,Los Angeles County,CA,06037,H1,3B,73.0
91510,Los Angeles County,CA,06037,H1,3B,73.0
91335,Los Angeles County,CA,06037,H1,3B,73.0
91303,Los Angeles County,CA,06037,H1,3B,73.0
91311,Los Angeles County,CA,06037,H1,3B,73.0
91750,Los Angeles County,CA,06037,H1,3B,73.0
91702,Los Angeles County,CA,06037,H1,3B,73.0
91745,Los Angeles County,CA,06037,H1,3B,73.0
91773,Los Angeles County,CA,06037,H1,3B,73.0
91791,Los Angeles County,CA,06037,H1,3B,73.0
90601,Los Angeles County,CA,06037,H1,3B,73.0
90670,Los Angeles County,CA,06037,H1,3B,73.0
90075,Los Angeles County,CA,06037,H1,3B,73.0
91025,Los Angeles County,CA,06037,H1,3B,73.0
91396,Los Angeles County,CA,06037,H1,3B,73.0
91416,Los Angeles County,CA,06037,H1,3B,73.0
91608,Los Angeles County,CA,06037,H1,3B,73.0
91017,Los Angeles County,CA,06037,H1,3B,73.0
90052,Los Angeles County,CA,06037,H1,3B,73.0
90073,Los Angeles County,CA,06037,H1,3B,73.0
90822,Los Angeles County,CA,06037,H1,3B,73.0
90261,Los Angeles County,CA,06037,H1,3B,73.0
93063,Los Angeles County,CA,06037,H1,3B,73.0
93599,Los Angeles County,CA,06037,H1,3B,73.0
91756,Los Angeles County,CA,06037,H1,3B,73.0
91126,Los Angeles County,CA,06037,H1,3B,73.0
90895,Los Angeles County,CA,06037,H1,3B,73.0
90049,Los Angeles County,CA,06037,H1,3B,73.0
90034,Los Angeles County,CA,06037,H1,3B,73.0
90042,Los Angeles County,CA,06037,H1,3B,73.0
90033,Los Angeles County,CA,06037,H1,3B,73.0
90036,Los Angeles County,CA,06037,H1,3B,73.0
90037,Los Angeles County,CA,06037,H1,3B,73.0
90062,Los Angeles County,CA,06037,H1,3B,73.0
90292,Los Angeles County,CA,06037,H1,3B,73.0
90003,Los Angeles County,CA,06037,H1,3B,73.0
90024,Los Angeles County,CA,06037,H1,3B,73.0
90015,Los Angeles County,CA,06037,H1,3B,73.0
90008,Los Angeles County,CA,06037,H1,3B,73.0
90504,Los Angeles County,CA,06037,H1,3B,73.0
90712,Los Angeles County,CA,06037,H1,3B,73.0
90732,Los Angeles County,CA,06037,H1,3B,73.0
90804,Los Angeles County,CA,06037,H1,3B,73.0
90701,Los Angeles County,CA,06037,H1,3B,73.0
90071,Los Angeles County,CA,06037,H1,3B,73.0
90067,Los Angeles County,CA,06037,H1,3B,73.0
90068,Los Angeles County,CA,06037,H1,3B,73.0
90094,Los Angeles County,CA,06037,H1,3B,73.0
90240,Los Angeles County,CA,06037,H1,3B,73.0
90221,Los Angeles County,CA,06037,H1,3B,73.0
90224,Los Angeles County,CA,06037,H1,3B,73.0
90260,Los Angeles County,CA,06037,H1,3B,73.0
90089,Los Angeles County,CA,06037,H1,3B,73.0
91020,Los Angeles County,CA,06037,H1,3B,73.0
91103,Los Angeles County,CA,06037,H1,3B,73.0
90814,Los Angeles County,CA,06037,H1,3B,73.0
91011,Los Angeles County,CA,06037,H1,3B,73.0
91016,Los Angeles County,CA,06037,H1,3B,73.0
91104,Los Angeles County,CA,06037,H1,3B,73.0
91041,Los Angeles County,CA,06037,H1,3B,73.0
93536,Los Angeles County,CA,06037,H1,3B,73.0
93551,Los Angeles County,CA,06037,H1,3B,73.0
93544,Los Angeles County,CA,06037,H1,3B,73.0
91390,Los Angeles County,CA,06037,H1,3B,73.0
91401,Los Angeles County,CA,06037,H1,3B,73.0
91403,Los Angeles County,CA,06037,H1,3B,73.0
91504,Los Angeles County,CA,06037,H1,3B,73.0
91376,Los Angeles County,CA,06037,H1,3B,73.0
91357,Los Angeles County,CA,06037,H1,3B,73.0
91381,Los Angeles County,CA,06037,H1,3B,73.0
91602,Los Angeles County,CA,06037,H1,3B,73.0
91607,Los Angeles County,CA,06037,H1,3B,73.0
91724,Los Angeles County,CA,06037,H1,3B,73.0
91722,Los Angeles County,CA,06037,H1,3B,73.0
91770,Los Angeles County,CA,06037,H1,3B,73.0
90606,Los Angeles County,CA,06037,H1,3B,73.0
90086,Los Angeles County,CA,06037,H1,3B,73.0
90809,Los Angeles County,CA,06037,H1,3B,73.0
91310,Los Angeles County,CA,06037,H1,3B,73.0
90623,Los Angeles County,CA,06037,H1,3B,73.0
90076,Los Angeles County,CA,06037,H1,3B,73.0
90853,Los Angeles County,CA,06037,H1,3B,73.0
91225,Los Angeles County,CA,06037,H1,3B,73.0
90833,Los Angeles County,CA,06037,H1,3B,73.0
91409,Los Angeles County,CA,06037,H1,3B,73.0
91066,Los Angeles County,CA,06037,H1,3B,73.0
91305,Los Angeles County,CA,06037,H1,3B,73.0
90747,Los Angeles County,CA,06037,H1,3B,73.0
91382,Los Angeles County,CA,06037,H1,3B,73.0
91495,Los Angeles County,CA,06037,H1,3B,73.0
91522,Los Angeles County,CA,06037,H1,3B,73.0
91383,Los Angeles County,CA,06037,H1,3B,73.0
91188,Los Angeles County,CA,06037,H1,3B,73.0
91470,Los Angeles County,CA,06037,H1,3B,73.0
91125,Los Angeles County,CA,06037,H1,3B,73.0
90263,Los Angeles County,CA,06037,H1,3B,73.0
91710,Los Angeles County,CA,06037,H1,3B,73.0
91804,Los Angeles County,CA,06037,H1,3B,73.0
91189,Los Angeles County,CA,06037,H1,3B,73.0
91896,Los Angeles County,CA,06037,H1,3B,73.0
90704,Los Angeles County,CA,06037,H1,3B,73.0
90844,Los Angeles County,CA,06037,H1,3B,73.0
90065,Los Angeles County,CA,06037,H1,3B,73.0
90055,Los Angeles County,CA,06037,H1,3B,73.0
90066,Los Angeles County,CA,06037,H1,3B,73.0
90404,Los Angeles County,CA,06037,H1,3B,73.0
90277,Los Angeles County,CA,06037,H1,3B,73.0
90280,Los Angeles County,CA,06037,H1,3B,73.0
90278,Los Angeles County,CA,06037,H1,3B,73.0
90501,Los Angeles County,CA,06037,H1,3B,73.0
90011,Los Angeles County,CA,06037,H1,3B,73.0
90009,Los Angeles County,CA,06037,H1,3B,73.0
90731,Los Angeles County,CA,06037,H1,3B,73.0
90806,Los Angeles County,CA,06037,H1,3B,73.0
90713,Los Angeles County,CA,06037,H1,3B,73.0
90755,Los Angeles County,CA,06037,H1,3B,73.0
90510,Los Angeles County,CA,06037,H1,3B,73.0
90749,Los Angeles County,CA,06037,H1,3B,73.0
90249,Los Angeles County,CA,06037,H1,3B,73.0
90093,Los Angeles County,CA,06037,H1,3B,73.0
90201,Los Angeles County,CA,06037,H1,3B,73.0
90262,Los Angeles County,CA,06037,H1,3B,73.0
90222,Los Angeles County,CA,06037,H1,3B,73.0
90239,Los Angeles County,CA,06037,H1,3B,73.0
91101,Los Angeles County,CA,06037,H1,3B,73.0
91106,Los Angeles County,CA,06037,H1,3B,73.0
90813,Los Angeles County,CA,06037,H1,3B,73.0
91040,Los Angeles County,CA,06037,H1,3B,73.0
91077,Los Angeles County,CA,06037,H1,3B,73.0
91117,Los Angeles County,CA,06037,H1,3B,73.0
93539,Los Angeles County,CA,06037,H1,3B,73.0
91384,Los Angeles County,CA,06037,H1,3B,73.0
91393,Los Angeles County,CA,06037,H1,3B,73.0
91361,Los Angeles County,CA,06037,H1,3B,73.0
91505,Los Angeles County,CA,06037,H1,3B,73.0
91331,Los Angeles County,CA,06037,H1,3B,73.0
91316,Los Angeles County,CA,06037,H1,3B,73.0
91711,Los Angeles County,CA,06037,H1,3B,73.0
91706,Los Angeles County,CA,06037,H1,3B,73.0
91740,Los Angeles County,CA,06037,H1,3B,73.0
90631,Los Angeles County,CA,06037,H1,3B,73.0
90638,Los Angeles County,CA,06037,H1,3B,73.0
90650,Los Angeles County,CA,06037,H1,3B,73.0
90051,Los Angeles County,CA,06037,H1,3B,73.0
91610,Los Angeles County,CA,06037,H1,3B,73.0
91224,Los Angeles County,CA,06037,H1,3B,73.0
91226,Los Angeles County,CA,06037,H1,3B,73.0
90406,Los Angeles County,CA,06037,H1,3B,73.0
91102,Los Angeles County,CA,06037,H1,3B,73.0
90607,Los Angeles County,CA,06037,H1,3B,73.0
90202,Los Angeles County,CA,06037,H1,3B,73.0
91386,Los Angeles County,CA,06037,H1,3B,73.0
91407,Los Angeles County,CA,06037,H1,3B,73.0
90308,Los Angeles County,CA,06037,H1,3B,73.0
90070,Los Angeles County,CA,06037,H1,3B,73.0
91709,Los Angeles County,CA,06037,H1,3B,73.0
91023,Los Angeles County,CA,06037,H1,3B,73.0
91329,Los Angeles County,CA,06037,H1,3B,73.0
90639,Los Angeles County,CA,06037,H1,3B,73.0
91714,Los Angeles County,CA,06037,H1,3B,73.0
90090,Los Angeles County,CA,06037,H1,3B,73.0
91496,Los Angeles County,CA,06037,H1,3B,73.0
91772,Los Angeles County,CA,06037,H1,3B,73.0
91182,Los Angeles County,CA,06037,H1,3B,73.0
90054,Los Angeles County,CA,06037,H1,3B,73.0
90302,Los Angeles County,CA,06037,H1,3B,73.0
90309,Los Angeles County,CA,06037,H1,3B,73.0
90001,Los Angeles County,CA,06037,H1,3B,73.0
90007,Los Angeles County,CA,06037,H1,3B,73.0
90012,Los Angeles County,CA,06037,H1,3B,73.0
90745,Los Angeles County,CA,06037,H1,3B,73.0
90505,Los Angeles County,CA,06037,H1,3B,73.0
90723,Los Angeles County,CA,06037,H1,3B,73.0
90242,Los Angeles County,CA,06037,H1,3B,73.0
90247,Los Angeles County,CA,06037,H1,3B,73.0
90211,Los Angeles County,CA,06037,H1,3B,73.0
90245,Los Angeles County,CA,06037,H1,3B,73.0
90077,Los Angeles County,CA,06037,H1,3B,73.0
90810,Los Angeles County,CA,06037,H1,3B,73.0
90807,Los Angeles County,CA,06037,H1,3B,73.0
91109,Los Angeles County,CA,06037,H1,3B,73.0
93534,Los Angeles County,CA,06037,H1,3B,73.0
93510,Los Angeles County,CA,06037,H1,3B,73.0
91356,Los Angeles County,CA,06037,H1,3B,73.0
91367,Los Angeles County,CA,06037,H1,3B,73.0
91411,Los Angeles County,CA,06037,H1,3B,73.0
91351,Los Angeles County,CA,06037,H1,3B,73.0
91380,Los Angeles County,CA,06037,H1,3B,73.0
91501,Los Angeles County,CA,06037,H1,3B,73.0
91372,Los Angeles County,CA,06037,H1,3B,73.0
91604,Los Angeles County,CA,06037,H1,3B,73.0
91606,Los Angeles County,CA,06037,H1,3B,73.0
91609,Los Angeles County,CA,06037,H1,3B,73.0
91325,Los Angeles County,CA,06037,H1,3B,73.0
91304,Los Angeles County,CA,06037,H1,3B,73.0
91326,Los Angeles County,CA,06037,H1,3B,73.0
91214,Los Angeles County,CA,06037,H1,3B,73.0
91731,Los Angeles County,CA,06037,H1,3B,73.0
90640,Los Angeles County,CA,06037,H1,3B,73.0
90060,Los Angeles County,CA,06037,H1,3B,73.0
90078,Los Angeles County,CA,06037,H1,3B,73.0
91031,Los Angeles County,CA,06037,H1,3B,73.0
91118,Los Angeles County,CA,06037,H1,3B,73.0
93553,Los Angeles County,CA,06037,H1,3B,73.0
90310,Los Angeles County,CA,06037,H1,3B,73.0
90748,Los Angeles County,CA,06037,H1,3B,73.0
91394,Los Angeles County,CA,06037,H1,3B,73.0
90714,Los Angeles County,CA,06037,H1,3B,73.0
93584,Los Angeles County,CA,06037,H1,3B,73.0
93586,Los Angeles County,CA,06037,H1,3B,73.0
91337,Los Angeles County,CA,06037,H1,3B,73.0
93560,Los Angeles County,CA,06037,H1,3B,73.0
91747,Los Angeles County,CA,06037,H1,3B,73.0
90082,Los Angeles County,CA,06037,H1,3B,73.0
93563,Los Angeles County,CA,06037,H1,3B,73.0
91334,Los Angeles County,CA,06037,H1,3B,73.0
90734,Los Angeles County,CA,06037,H1,3B,73.0
91899,Los Angeles County,CA,06037,H1,3B,73.0
91124,Los Angeles County,CA,06037,H1,3B,73.0
91482,Los Angeles County,CA,06037,H1,3B,73.0
91129,Los Angeles County,CA,06037,H1,3B,73.0
90509,Los Angeles County,CA,06037,H1,3B,73.0
90046,Los Angeles County,CA,06037,H1,3B,73.0
90040,Los Angeles County,CA,06037,H1,3B,73.0
90059,Los Angeles County,CA,06037,H1,3B,73.0
90043,Los Angeles County,CA,06037,H1,3B,73.0
90058,Los Angeles County,CA,06037,H1,3B,73.0
90061,Los Angeles County,CA,06037,H1,3B,73.0
90063,Los Angeles County,CA,06037,H1,3B,73.0
90267,Los Angeles County,CA,06037,H1,3B,73.0
90270,Los Angeles County,CA,06037,H1,3B,73.0
90017,Los Angeles County,CA,06037,H1,3B,73.0
90022,Los Angeles County,CA,06037,H1,3B,73.0
90010,Los Angeles County,CA,06037,H1,3B,73.0
90019,Los Angeles County,CA,06037,H1,3B,73.0
90744,Los Angeles County,CA,06037,H1,3B,73.0
90710,Los Angeles County,CA,06037,H1,3B,73.0
90716,Los Angeles County,CA,06037,H1,3B,73.0
90715,Los Angeles County,CA,06037,H1,3B,73.0
90250,Los Angeles County,CA,06037,H1,3B,73.0
90248,Los Angeles County,CA,06037,H1,3B,73.0
90230,Los Angeles County,CA,06037,H1,3B,73.0
90231,Los Angeles County,CA,06037,H1,3B,73.0
90232,Los Angeles County,CA,06037,H1,3B,73.0
91042,Los Angeles County,CA,06037,H1,3B,73.0
90840,Los Angeles County,CA,06037,H1,3B,73.0
90808,Los Angeles County,CA,06037,H1,3B,73.0
91107,Los Angeles County,CA,06037,H1,3B,73.0
91003,Los Angeles County,CA,06037,H1,3B,73.0
91387,Los Angeles County,CA,06037,H1,3B,73.0
91506,Los Angeles County,CA,06037,H1,3B,73.0
91342,Los Angeles County,CA,06037,H1,3B,73.0
91204,Los Angeles County,CA,06037,H1,3B,73.0
91208,Los Angeles County,CA,06037,H1,3B,73.0
91328,Los Angeles County,CA,06037,H1,3B,73.0
91207,Los Angeles County,CA,06037,H1,3B,73.0
91308,Los Angeles County,CA,06037,H1,3B,73.0
91309,Los Angeles County,CA,06037,H1,3B,73.0
91732,Los Angeles County,CA,06037,H1,3B,73.0
91746,Los Angeles County,CA,06037,H1,3B,73.0
91766,Los Angeles County,CA,06037,H1,3B,73.0
91776,Los Angeles County,CA,06037,H1,3B,73.0
91780,Los Angeles County,CA,06037,H1,3B,73.0
90832,Los Angeles County,CA,06037,H1,3B,73.0
93532,Los Angeles County,CA,06037,H1,3B,73.0
91499,Los Angeles County,CA,06037,H1,3B,73.0
91426,Los Angeles County,CA,06037,H1,3B,73.0
91341,Los Angeles County,CA,06037,H1,3B,73.0
90053,Los Angeles County,CA,06037,H1,3B,73.0
90296,Los Angeles County,CA,06037,H1,3B,73.0
90506,Los Angeles County,CA,06037,H1,3B,73.0
91043,Los Angeles County,CA,06037,H1,3B,73.0
91008,Los Angeles County,CA,06037,H1,3B,73.0
91116,Los Angeles County,CA,06037,H1,3B,73.0
91412,Los Angeles County,CA,06037,H1,3B,73.0
91508,Los Angeles County,CA,06037,H1,3B,73.0
90091,Los Angeles County,CA,06037,H1,3B,73.0
90630,Los Angeles County,CA,06037,H1,3B,73.0
90707,Los Angeles County,CA,06037,H1,3B,73.0
90050,Los Angeles County,CA,06037,H1,3B,73.0
91333,Los Angeles County,CA,06037,H1,3B,73.0
90099,Los Angeles County,CA,06037,H1,3B,73.0
91523,Los Angeles County,CA,06037,H1,3B,73.0
90662,Los Angeles County,CA,06037,H1,3B,73.0
93243,Los Angeles County,CA,06037,H1,3B,73.0
91121,Los Angeles County,CA,06037,H1,3B,73.0
91184,Los Angeles County,CA,06037,H1,3B,73.0
91786,Los Angeles County,CA,06037,H1,3B,73.0
91612,Los Angeles County,CA,06037,H1,3B,73.0
93644,Madera County,CA,06039,H1,3B,73.0
93639,Madera County,CA,06039,H1,3B,73.0
93643,Madera County,CA,06039,H1,3B,73.0
93630,Madera County,CA,06039,H1,3B,73.0
93620,Madera County,CA,06039,H1,3B,73.0
93637,Madera County,CA,06039,H1,3B,73.0
93636,Madera County,CA,06039,H1,3B,73.0
93601,Madera County,CA,06039,H1,3B,73.0
93614,Madera County,CA,06039,H1,3B,73.0
93653,Madera County,CA,06039,H1,3B,73.0
93669,Madera County,CA,06039,H1,3B,73.0
93604,Madera County,CA,06039,H1,3B,73.0
93610,Madera County,CA,06039,H1,3B,73.0
93645,Madera County,CA,06039,H1,3B,73.0
93622,Madera County,CA,06039,H1,3B,73.0
93638,Madera County,CA,06039,H1,3B,73.0
93602,Madera County,CA,06039,H1,3B,73.0
93626,Madera County,CA,06039,H1,3B,73.0
94903,Marin County,CA,06041,H1,3C,75.0
94901,Marin County,CA,06041,H1,3C,75.0
94949,Marin County,CA,06041,H1,3C,75.0
94913,Marin County,CA,06041,H1,3C,75.0
94912,Marin County,CA,06041,H1,3C,75.0
94970,Marin County,CA,06041,H1,3C,75.0
94933,Marin County,CA,06041,H1,3C,75.0
94950,Marin County,CA,06041,H1,3C,75.0
94974,Marin County,CA,06041,H1,3C,75.0
94941,Marin County,CA,06041,H1,3C,75.0
94965,Marin County,CA,06041,H1,3C,75.0
94966,Marin County,CA,06041,H1,3C,75.0
94963,Marin County,CA,06041,H1,3C,75.0
94930,Marin County,CA,06041,H1,3C,75.0
94956,Marin County,CA,06041,H1,3C,75.0
94952,Marin County,CA,06041,H1,3C,75.0
94945,Marin County,CA,06041,H1,3C,75.0
94939,Marin County,CA,06041,H1,3C,75.0
94973,Marin County,CA,06041,H1,3C,75.0
94942,Marin County,CA,06041,H1,3C,75.0
94964,Marin County,CA,06041,H1,3C,75.0
94940,Marin County,CA,06041,H1,3C,75.0
94976,Marin County,CA,06041,H1,3C,75.0
94979,Marin County,CA,06041,H1,3C,75.0
94925,Marin County,CA,06041,H1,3C,75.0
94920,Marin County,CA,06041,H1,3C,75.0
94948,Marin County,CA,06041,H1,3C,75.0
94938,Marin County,CA,06041,H1,3C,75.0
94904,Marin County,CA,06041,H1,3C,75.0
94937,Marin County,CA,06041,H1,3C,75.0
94924,Marin County,CA,06041,H1,3C,75.0
94977,Marin County,CA,06041,H1,3C,75.0
94946,Marin County,CA,06041,H1,3C,75.0
94915,Marin County,CA,06041,H1,3C,75.0
94914,Marin County,CA,06041,H1,3C,75.0
94971,Marin County,CA,06041,H1,3C,75.0
94929,Marin County,CA,06041,H1,3C,75.0
94947,Marin County,CA,06041,H1,3C,75.0
94960,Marin County,CA,06041,H1,3C,75.0
94978,Marin County,CA,06041,H1,3C,75.0
94957,Marin County,CA,06041,H1,3C,75.0
93623,Mariposa County,CA,06043,H1,4B,73.0
93601,Mariposa County,CA,06043,H1,4B,73.0
95345,Mariposa County,CA,06043,H1,4B,73.0
95306,Mariposa County,CA,06043,H1,4B,73.0
95338,Mariposa County,CA,06043,H1,4B,73.0
95321,Mariposa County,CA,06043,H1,4B,73.0
95369,Mariposa County,CA,06043,H1,4B,73.0
95311,Mariposa County,CA,06043,H1,4B,73.0
95389,Mariposa County,CA,06043,H1,4B,73.0
95318,Mariposa County,CA,06043,H1,4B,73.0
95325,Mariposa County,CA,06043,H1,4B,73.0
95329,Mariposa County,CA,06043,H1,4B,73.0
93653,Mariposa County,CA,06043,H1,4B,73.0
95437,Mendocino County,CA,06045,H1,3C,75.0
95488,Mendocino County,CA,06045,H1,3C,75.0
95494,Mendocino County,CA,06045,H1,3C,75.0
95589,Mendocino County,CA,06045,H1,3C,75.0
95466,Mendocino County,CA,06045,H1,3C,75.0
95469,Mendocino County,CA,06045,H1,3C,75.0
95427,Mendocino County,CA,06045,H1,3C,75.0
95415,Mendocino County,CA,06045,H1,3C,75.0
95587,Mendocino County,CA,06045,H1,3C,75.0
95460,Mendocino County,CA,06045,H1,3C,75.0
95417,Mendocino County,CA,06045,H1,3C,75.0
95459,Mendocino County,CA,06045,H1,3C,75.0
95482,Mendocino County,CA,06045,H1,3C,75.0
95585,Mendocino County,CA,06045,H1,3C,75.0
95432,Mendocino County,CA,06045,H1,3C,75.0
95420,Mendocino County,CA,06045,H1,3C,75.0
95463,Mendocino County,CA,06045,H1,3C,75.0
95470,Mendocino County,CA,06045,H1,3C,75.0
95429,Mendocino County,CA,06045,H1,3C,75.0
95456,Mendocino County,CA,06045,H1,3C,75.0
95481,Mendocino County,CA,06045,H1,3C,75.0
95445,Mendocino County,CA,06045,H1,3C,75.0
95490,Mendocino County,CA,06045,H1,3C,75.0
95454,Mendocino County,CA,06045,H1,3C,75.0
95449,Mendocino County,CA,06045,H1,3C,75.0
95468,Mendocino County,CA,06045,H1,3C,75.0
95410,Mendocino County,CA,06045,H1,3C,75.0
95418,Mendocino County,CA,06045,H1,3C,75.0
95428,Mendocino County,CA,06045,H1,3C,75.0
95542,Mendocino County,CA,06045,H1,3C,75.0
95369,Merced County,CA,06047,H1,3B,73.0
95333,Merced County,CA,06047,H1,3B,73.0
95360,Merced County,CA,06047,H1,3B,73.0
93665,Merced County,CA,06047,H1,3B,73.0
95334,Merced County,CA,06047,H1,3B,73.0
93661,Merced County,CA,06047,H1,3B,73.0
95322,Merced County,CA,06047,H1,3B,73.0
95343,Merced County,CA,06047,H1,3B,73.0
95344,Merced County,CA,06047,H1,3B,73.0
95365,Merced County,CA,06047,H1,3B,73.0
95341,Merced County,CA,06047,H1,3B,73.0
95315,Merced County,CA,06047,H1,3B,73.0
95324,Merced County,CA,06047,H1,3B,73.0
95388,Merced County,CA,06047,H1,3B,73.0
95303,Merced County,CA,06047,H1,3B,73.0
93622,Merced County,CA,06047,H1,3B,73.0
95301,Merced County,CA,06047,H1,3B,73.0
95374,Merced County,CA,06047,H1,3B,73.0
93635,Merced County,CA,06047,H1,3B,73.0
95316,Merced County,CA,06047,H1,3B,73.0
95317,Merced County,CA,06047,H1,3B,73.0
95348,Merced County,CA,06047,H1,3B,73.0
95340,Merced County,CA,06047,H1,3B,73.0
95380,Merced County,CA,06047,H1,3B,73.0
93620,Merced County,CA,06047,H1,3B,73.0
93610,Merced County,CA,06047,H1,3B,73.0
95312,Merced County,CA,06047,H1,3B,73.0
96056,Modoc County,CA,06049,H1,5B,73.0
96054,Modoc County,CA,06049,H1,5B,73.0
96116,Modoc County,CA,06049,H1,5B,73.0
96104,Modoc County,CA,06049,H1,5B,73.0
96134,Modoc County,CA,06049,H1,5B,73.0
96015,Modoc County,CA,06049,H1,5B,73.0
96108,Modoc County,CA,06049,H1,5B,73.0
96112,Modoc County,CA,06049,H1,5B,73.0
96115,Modoc County,CA,06049,H1,5B,73.0
96110,Modoc County,CA,06049,H1,5B,73.0
96101,Modoc County,CA,06049,H1,5B,73.0
96006,Modoc County,CA,06049,H1,5B,73.0
93514,Mono County,CA,06051,H1,6B,75.0
96107,Mono County,CA,06051,H1,6B,75.0
96133,Mono County,CA,06051,H1,6B,75.0
93541,Mono County,CA,06051,H1,6B,75.0
93512,Mono County,CA,06051,H1,6B,75.0
93517,Mono County,CA,06051,H1,6B,75.0
93529,Mono County,CA,06051,H1,6B,75.0
93546,Mono County,CA,06051,H1,6B,75.0
93901,Monterey County,CA,06053,H1,3C,75.0
93912,Monterey County,CA,06053,H1,3C,75.0
93905,Monterey County,CA,06053,H1,3C,75.0
95012,Monterey County,CA,06053,H1,3C,75.0
93942,Monterey County,CA,06053,H1,3C,75.0
93954,Monterey County,CA,06053,H1,3C,75.0
93923,Monterey County,CA,06053,H1,3C,75.0
93926,Monterey County,CA,06053,H1,3C,75.0
